Rating,Date,Description,Hotel_name,City,Country
2,07-05-2022,"When we arrived at the hotel first impression was really awful, they didn’t welcome us with water or anything. The front desk were very rude. Then we got to the room first dinner was ok nothing special. Then after the first night the room didn’t have hot water, so I had to shower my 2 little kids with cold water. Second something wrong with the shower head was leaking water all night. Third the room was not clean properly and I have pictures. They offered us insurance when we got to the hotel, and I bought it. Then out our group of 30 people, I’m the only tested positive because I bought the insurance so you guys can collect money from the insurance. I tested outside negative and I tested again once I entered USA and still negative. Then after I bought the insurance, they said I have to test again at the hotel with extra charge. Then why would you offer insurance to people if it doesn’t cover anything! 
The food at the hotel is horrible, almost no good food at all. We were eating cheese, chicken, and steak Quesadilla the whole trip :( The AC thermostat  doesn’t work, you can’t control the AC
We brought a floaty with us, they told us can’t use it at the pool, where can we use it! 
We went to the kids club was no 
Electricity and outside but only had 30 people capacity, what??
They use the copy and paste method without using their heads, truly sad.",Grand Fiesta Americana,Cancun,Mexico
8,07-05-2022,"The food is ok, I was a little disappointed that there was not a lunch buffet like most resorts have. The only options were sea food an the taco stand, but you did have the option to order room service. 
The breakfast buffet never changed. The Italian restaurant was ok, la Joya was amazing!!
The resort can use a good paint job, inside and out but overall it was nice. The best part is the beach. There is absolutely 0 seaweed. The beach was definitely worth the price. There was more party life next door at Riu. But we liked the quiet environment. The staff is amazing. They will try to offer you the time share breakfast right after check in but I said no thank you and told the young lady that was being very pushy. The room was great, they all overlooked the ocean.  We had a great time.",Grand Fiesta Americana,Cancun,Mexico
8,07-05-2022,Great service and best location,Grand Fiesta Americana,Cancun,Mexico
10,06-05-2022,"It was a beautiful resort and beach area was clean from seaweed.
Staff was very helpful and always greeted you with a smile.",Grand Fiesta Americana,Cancun,Mexico
10,06-05-2022,"This was our first visit to Cancun. The Grand Fiesta Coral Beach was beyond all our expectations. It starts with the staff and their happy, positive attitude in all they do. Their focus is to make us happy, no matter what. The facility and rooms are spotless.The grounds flow to the ocean. There are multiples pools, lagoons, seating areas, three pools side bars with stools in the water, restaurants overlooking the pools and ocean. All food and drinks are included and the bartenders will do their best to make whatever makes you happy. The restaurants were great. Breakfast buffet or table served had a wide range of fruits, rolls, cereals, made to order omelettes, sausages, bacon, and a wide range of cheeses, yogurts, name  it and it was there. 
Entertainment started with the poolside cellist and violinist midday and continued  with water aerobics and water polo in one pool at 11AM and 12PM and late into the night with a DJ or live band in the lobby bar. Some dinners did cost extra and were worth the charge. Le Basilic (French) has a 6 course dinner with live piano and even two ballet dancers performing during dinner. the waiter Manuel was a treat with his performing and attention to his diners.The meal was an event that was unexpected and magical. Evening dinner on the beach was also not to be missed. You can tell we thoroughly enjoyed our stay of 8 days. We were impressed by the staff and their genuine joy in making us comfortable and happy. If you can, Go. Period.",Grand Fiesta Americana,Cancun,Mexico
10,06-05-2022,Food was excellent,Grand Fiesta Americana,Cancun,Mexico
10,06-05-2022,The property was beautiful and well maintained.,Grand Fiesta Americana,Cancun,Mexico
10,06-05-2022,"Walkable distance to supermarket
Nice restaurant
Clean pool",Grand Fiesta Americana,Cancun,Mexico
10,05-05-2022,Excellent,Grand Fiesta Americana,Cancun,Mexico
6,05-05-2022,Need more entertainment and variety of food.,Grand Fiesta Americana,Cancun,Mexico
2,05-05-2022,Mask police everywhere. Resort needs a lot of updating. Food was not good,Grand Fiesta Americana,Cancun,Mexico
10,04-05-2022,Beautiful property and the staff were always cleaning.,Grand Fiesta Americana,Cancun,Mexico
10,04-05-2022,The food was amazing and the staff was very accommodating. Perfect for relaxing and enough options that will keep you entertained.,Grand Fiesta Americana,Cancun,Mexico
8,04-05-2022,"Beach is tremendous, very nice for swim and activities. Most of the staffs are well trained and very helpful and friendly. Ocean front room is huge we love it a lot! Seafood has less selection than we expected. French courses, Mexican food and pasta are great. Endless drinks and sunshine at the pools and beach!",Grand Fiesta Americana,Cancun,Mexico
10,04-05-2022,Excellent All Inclusive Hotel.,Grand Fiesta Americana,Cancun,Mexico
10,03-05-2022,Es un poco más antiguo de lo que parece en las fotos pero está bien cuidado.,Grand Fiesta Americana,Cancun,Mexico
10,02-05-2022,Amazing !,Grand Fiesta Americana,Cancun,Mexico
4,02-05-2022,"La verdad fue muy caro para lo que nos ofrecen, hotel viejo, cero atracciones, la comida bastante regular al igual que las bebidas",Grand Fiesta Americana,Cancun,Mexico
10,01-05-2022,Staff was incredible!,Grand Fiesta Americana,Cancun,Mexico
10,01-05-2022,"The hotel and beach was beautiful, the restaurants were so nice, and the staff was amazing. Really can't think of anything negative to say. Portions were small for sit down meals but there was endless food options so I was always full. Food was great. Can't say enough about how great and polite the staff was. Would definitely recommend. We had an amazing vacation!",Grand Fiesta Americana,Cancun,Mexico
10,01-05-2022,"The staff were amazing and the service was extremely generous!

Just remember to do reservations for dinners to enjoy the reservation-only restaurants as soon as possible after checking-in. Also, remember to bring lots of changes to tip the amazing staff.",Grand Fiesta Americana,Cancun,Mexico
10,30-04-2022,"Very spacious room, very clean and comfortable bed, the ocean front room has a wonderful view.  The beach is beautiful, waves are gentle, water is warm and the fresh water pool is great as well. The food is very very good, you won't be disappointed whether it's a buffet or dine in at any restaurant, waiters are professional and friendly.
Over all, this is the extraordinary resort hotel that I’m completely satisfied and already made up my mind to come back with my wife for a relaxing vacation next year. 
We were a group of 5 couples and stay 5 nights 6 days from April 24 to 29 of 2022 this time.
Overall, this hotel deserves a 5 plus star rating for what I was experiencing.",Grand Fiesta Americana,Cancun,Mexico
10,30-04-2022,"My husband and I stayed for 5 nights.. this was our first time ever in Mexico! We couldn’t be happier with where we chose to stay. The resort was very well kept, clean and the staff were truly ALL so amazing! They upgraded us from 3rd floor at arrival to the 8th floor. We chose to wait another hour until the 8th floor room was ready and I’m so glad we did. The view was beautiful! The food was great, no complaints.. we tried all the restaurants and they were all such a great experience. We will for sure be back!",Grand Fiesta Americana,Cancun,Mexico
8,30-04-2022,I love the hotel and friendly people.,Grand Fiesta Americana,Cancun,Mexico
10,29-04-2022,Everything is nice except the dinner buffet was so disappointing and we have no other choice because other restaurants need a reservation but it’s hard to make the time that you want.,Grand Fiesta Americana,Cancun,Mexico
10,29-04-2022,Great place,Grand Fiesta Americana,Cancun,Mexico
10,29-04-2022,Nice clean and good food,Grand Fiesta Americana,Cancun,Mexico
8,29-04-2022,Great,Grand Fiesta Americana,Cancun,Mexico
8,28-04-2022,"The staff were all very friendly and made great efforts to see that you enjoyed your stay.  The resort was clean and the views are incredible.  The food, some buffet and some restaurants, was mediocre.  The only thing disappointing the entire stay was the meals.",Grand Fiesta Americana,Cancun,Mexico
10,28-04-2022,Our outstanding waiter Ricardo from Vina Del Mar!,Grand Fiesta Americana,Cancun,Mexico
10,28-04-2022,"Very clean and super family friendly hotel. The service was amazing, and the staff was even better. Great pool access and beach views. Highly recommend!",Grand Fiesta Americana,Cancun,Mexico
10,27-04-2022,Best vacation ever!,Grand Fiesta Americana,Cancun,Mexico
10,26-04-2022,"This was our second time at this hotel after covid.
Great safe beach even during high tide. Great food and drinks and plenty of options! Hotel is pristine and a great example of Mexican hospitality. 
Well will definitely go back!",Grand Fiesta Americana,Cancun,Mexico
8,26-04-2022,Good,Grand Fiesta Americana,Cancun,Mexico
10,24-04-2022,Excellent and diligent customer service..,Grand Fiesta Americana,Cancun,Mexico
